x,y,Analytical solution,Numerical solution
-0.879397,-0.407035,0.189108,0.189108
-0.879397,-0.396985,0.19094,0.19094
-0.879397,-0.386935,0.192726,0.192726
-0.879397,-0.376884,0.194466,0.194466
-0.879397,-0.366834,0.19616,0.19616
-0.879397,-0.356784,0.197808,0.197808
-0.879397,-0.346734,0.199411,0.199411
-0.879397,-0.336683,0.200968,0.200968
-0.879397,-0.326633,0.202479,0.202479
-0.879397,-0.316583,0.203944,0.203944
-0.879397,-0.306533,0.205363,0.205363
-0.879397,-0.296482,0.206737,0.206737
-0.879397,-0.286432,0.208065,0.208065
-0.879397,-0.276382,0.209347,0.209347
-0.879397,-0.266332,0.210583,0.210583
-0.879397,-0.256281,0.211774,0.211774
-0.879397,-0.246231,0.212919,0.212919
-0.879397,-0.236181,0.214017,0.214017
-0.879397,-0.226131,0.215071,0.215071
-0.879397,-0.21608,0.216078,0.216078
-0.879397,-0.20603,0.21704,0.21704
-0.879397,-0.19598,0.217955,0.217955
-0.879397,-0.18593,0.218825,0.218825
-0.879397,-0.175879,0.21965,0.219649
-0.879397,-0.165829,0.220428,0.220428
-0.879397,-0.155779,0.221161,0.221161
-0.879397,-0.145729,0.221847,0.221847
-0.879397,-0.135678,0.222488,0.222488
-0.879397,-0.125628,0.223084,0.223084
-0.879397,-0.115578,0.223633,0.223633
-0.879397,-0.105528,0.224137,0.224137
-0.879397,-0.0954774,0.224595,0.224595
-0.879397,-0.0854272,0.225007,0.225007
-0.879397,-0.0753769,0.225373,0.225373
-0.879397,-0.0653266,0.225694,0.225694
-0.879397,-0.0552764,0.225968,0.225968
-0.879397,-0.0452262,0.226197,0.226197
-0.879397,-0.0351759,0.226381,0.22638
-0.879397,-0.0251256,0.226518,0.226518
-0.879397,-0.0150754,0.226609,0.226609
-0.879397,-0.00502515,0.226655,0.226655
-0.879397,0.00502515,0.226655,0.226655
-0.879397,0.0150753,0.226609,0.226609
-0.879397,0.0251256,0.226518,0.226518
-0.879397,0.0351759,0.226381,0.22638
-0.879397,0.0452261,0.226197,0.226197
-0.879397,0.0552764,0.225968,0.225968
-0.879397,0.0653266,0.225694,0.225694
-0.879397,0.0753769,0.225373,0.225373
-0.879397,0.0854272,0.225007,0.225007
-0.879397,0.0954773,0.224595,0.224595
-0.879397,0.105528,0.224137,0.224137
-0.879397,0.115578,0.223633,0.223633
-0.879397,0.125628,0.223084,0.223084
-0.879397,0.135678,0.222488,0.222488
-0.879397,0.145729,0.221847,0.221847
-0.879397,0.155779,0.221161,0.221161
-0.879397,0.165829,0.220428,0.220428
-0.879397,0.175879,0.21965,0.219649
-0.879397,0.18593,0.218825,0.218825
-0.879397,0.19598,0.217955,0.217955
-0.879397,0.20603,0.21704,0.21704
-0.879397,0.21608,0.216078,0.216078
-0.879397,0.226131,0.215071,0.215071
-0.879397,0.236181,0.214017,0.214017
-0.879397,0.246231,0.212919,0.212919
-0.879397,0.256281,0.211774,0.211774
-0.879397,0.266332,0.210583,0.210583
-0.879397,0.276382,0.209347,0.209347
-0.879397,0.286432,0.208065,0.208065
-0.879397,0.296482,0.206737,0.206737
-0.879397,0.306533,0.205363,0.205363
-0.879397,0.316583,0.203944,0.203944
-0.879397,0.326633,0.202479,0.202479
-0.879397,0.336683,0.200968,0.200968
-0.879397,0.346734,0.199411,0.199411
-0.879397,0.356784,0.197808,0.197808
-0.879397,0.366834,0.19616,0.19616
-0.879397,0.376884,0.194466,0.194466
-0.879397,0.386935,0.192726,0.192726
-0.879397,0.396985,0.19094,0.19094
-0.879397,0.407035,0.189108,0.189108
-0.879397,0.417085,0.187231,0.187231
-0.879397,0.427136,0.185308,0.185308
-0.879397,0.437186,0.183339,0.183339
-0.879397,0.447236,0.181324,0.181324
-0.879397,0.457286,0.179264,0.179264
-0.879397,0.467337,0.177157,0.177157
-0.879397,0.477387,0.175005,0.175005
-0.879397,0.487437,0.172807,0.172807
-0.879397,0.497487,0.170564,0.170564
-0.879397,0.507538,0.168274,0.168274
-0.879397,0.517588,0.165939,0.165939
-0.879397,0.527638,0.163558,0.163558
-0.879397,0.537688,0.161131,0.161131
-0.879397,0.547739,0.158659,0.158659
-0.879397,0.557789,0.15614,0.15614
-0.879397,0.567839,0.153576,0.153576
-0.879397,0.577889,0.150966,0.150966
-0.879397,0.58794,0.14831,0.14831
-0.879397,0.59799,0.145609,0.145609
-0.879397,0.60804,0.142861,0.142861
-0.879397,0.61809,0.140068,0.140068
-0.879397,0.628141,0.137229,0.137229
-0.879397,0.638191,0.134345,0.134345
-0.879397,0.648241,0.131414,0.131414
-0.879397,0.658291,0.128438,0.128438
-0.879397,0.668342,0.125416,0.125416
-0.879397,0.678392,0.122348,0.122348
-0.879397,0.688442,0.119234,0.119234
-0.879397,0.698492,0.116075,0.116075
-0.879397,0.708543,0.11287,0.11287
-0.879397,0.718593,0.109619,0.109619
-0.879397,0.728643,0.106322,0.106322
-0.879397,0.738693,0.102979,0.102979
-0.879397,0.748744,0.099591,0.0995909
-0.879397,0.758794,0.0961568,0.0961568
-0.879397,0.768844,0.0926768,0.0926768
-0.879397,0.778894,0.0891511,0.089151
-0.879397,0.788945,0.0855795,0.0855795
-0.879397,0.798995,0.0819622,0.0819622
-0.879397,0.809045,0.0782991,0.0782991
-0.879397,0.819095,0.0745902,0.0745902
-0.879397,0.829146,0.0708355,0.0708355
-0.879397,0.839196,0.067035,0.067035
-0.879397,0.849246,0.0631887,0.0631887
-0.879397,0.859296,0.0592967,0.0592967
-0.879397,0.869347,0.0553588,0.0553588
-0.879397,0.879397,0.0513752,0.0513752
-0.879397,0.889447,0.0473458,0.0473458
-0.879397,0.899498,0.0432705,0.0432705
-0.879397,0.909548,0.0391496,0.0391495
-0.879397,0.919598,0.0349828,0.0349827
-0.879397,0.929648,0.0307702,0.0307702
-0.879397,0.939698,0.0265118,0.0265118
-0.879397,0.949749,0.0222076,0.0222076
-0.879397,0.959799,0.0178577,0.0178577
-0.879397,0.969849,0.013462,0.0134619
-0.879397,0.9799,0.00902041,0.00902042
-0.879397,0.98995,0.00453313,0.0045331
-0.869347,-0.98995,0.00488459,0.0048846
-0.869347,-0.9799,0.00971985,0.00971986
-0.869347,-0.969849,0.0145058,0.0145058
-0.869347,-0.959799,0.0192424,0.0192424
-0.869347,-0.949749,0.0239296,0.0239296
-0.869347,-0.939699,0.0285675,0.0285675
-0.869347,-0.929648,0.0331561,0.0331561
-0.869347,-0.919598,0.0376953,0.0376953
-0.869347,-0.909548,0.0421852,0.0421852
-0.869347,-0.899498,0.0466257,0.0466257
-0.869347,-0.889447,0.051017,0.0510169
-0.869347,-0.879397,0.0553588,0.0553588
-0.869347,-0.869347,0.0596513,0.0596513
-0.869347,-0.859297,0.0638945,0.0638945
-0.869347,-0.849246,0.0680884,0.0680884
-0.869347,-0.839196,0.0722329,0.0722329
-0.869347,-0.829146,0.0763281,0.0763281
-0.869347,-0.819095,0.0803739,0.0803739
-0.869347,-0.809045,0.0843704,0.0843704
-0.869347,-0.798995,0.0883176,0.0883175
-0.869347,-0.788945,0.0922154,0.0922154
-0.869347,-0.778894,0.0960638,0.0960638
-0.869347,-0.768844,0.099863,0.099863
-0.869347,-0.758794,0.103613,0.103613
-0.869347,-0.748744,0.107313,0.107313
-0.869347,-0.738693,0.110964,0.110964
-0.869347,-0.728643,0.114566,0.114566
-0.869347,-0.718593,0.118119,0.118119
-0.869347,-0.708543,0.121622,0.121622
-0.869347,-0.698492,0.125075,0.125075
-0.869347,-0.688442,0.12848,0.12848
-0.869347,-0.678392,0.131835,0.131835
-0.869347,-0.668342,0.135141,0.135141
-0.869347,-0.658291,0.138397,0.138397
-0.869347,-0.648241,0.141604,0.141604
-0.869347,-0.638191,0.144762,0.144762
-0.869347,-0.628141,0.14787,0.14787
-0.869347,-0.61809,0.150929,0.150929
-0.869347,-0.60804,0.153939,0.153939
-0.869347,-0.59799,0.156899,0.156899
-0.869347,-0.58794,0.15981,0.15981
-0.869347,-0.577889,0.162672,0.162672
-0.869347,-0.567839,0.165484,0.165484
-0.869347,-0.557789,0.168247,0.168247
-0.869347,-0.547739,0.170961,0.170961
-0.869347,-0.537688,0.173625,0.173625
-0.869347,-0.527638,0.17624,0.17624
-0.869347,-0.517588,0.178806,0.178806
-0.869347,-0.507538,0.181322,0.181322
-0.869347,-0.497487,0.183789,0.183789
-0.869347,-0.487437,0.186207,0.186207
-0.869347,-0.477387,0.188575,0.188575
-0.869347,-0.467337,0.190894,0.190894
-0.869347,-0.457286,0.193164,0.193164
-0.869347,-0.447236,0.195384,0.195384
-0.869347,-0.437186,0.197555,0.197555
-0.869347,-0.427136,0.199677,0.199677
-0.869347,-0.417085,0.201749,0.201749
-0.869347,-0.407035,0.203772,0.203772
-0.869347,-0.396985,0.205745,0.205745
-0.869347,-0.386935,0.20767,0.20767
-0.869347,-0.376884,0.209544,0.209544
-0.869347,-0.366834,0.21137,0.21137
-0.869347,-0.356784,0.213146,0.213146
-0.869347,-0.346734,0.214873,0.214873
-0.869347,-0.336683,0.216551,0.216551
-0.869347,-0.326633,0.218179,0.218179
-0.869347,-0.316583,0.219758,0.219758
-0.869347,-0.306533,0.221287,0.221287
-0.869347,-0.296482,0.222767,0.222767
-0.869347,-0.286432,0.224198,0.224198
-0.869347,-0.276382,0.22558,0.22558
-0.869347,-0.266332,0.226912,0.226912
-0.869347,-0.256281,0.228195,0.228195
-0.869347,-0.246231,0.229428,0.229428
-0.869347,-0.236181,0.230612,0.230612
-0.869347,-0.226131,0.231747,0.231747
-0.869347,-0.21608,0.232833,0.232833
-0.869347,-0.20603,0.233869,0.233869
-0.869347,-0.19598,0.234856,0.234856
-0.869347,-0.18593,0.235793,0.235793
-0.869347,-0.175879,0.236681,0.236681
-0.869347,-0.165829,0.23752,0.23752
-0.869347,-0.155779,0.238309,0.238309
-0.869347,-0.145729,0.239049,0.239049
-0.869347,-0.135678,0.23974,0.23974
-0.869347,-0.125628,0.240382,0.240382
-0.869347,-0.115578,0.240974,0.240974
-0.869347,-0.105528,0.241516,0.241516
-0.869347,-0.0954774,0.24201,0.24201
-0.869347,-0.0854272,0.242454,0.242454
-0.869347,-0.0753769,0.242849,0.242849
-0.869347,-0.0653266,0.243194,0.243194
-0.869347,-0.0552764,0.24349,0.24349
-0.869347,-0.0452262,0.243737,0.243737
-0.869347,-0.0351759,0.243934,0.243934
-0.869347,-0.0251256,0.244082,0.244082
-0.869347,-0.0150754,0.244181,0.244181
-0.869347,-0.00502515,0.24423,0.24423
-0.869347,0.00502515,0.24423,0.24423
-0.869347,0.0150753,0.244181,0.244181
-0.869347,0.0251256,0.244082,0.244082
-0.869347,0.0351759,0.243934,0.243934
-0.869347,0.0452261,0.243737,0.243737
-0.869347,0.0552764,0.24349,0.24349
-0.869347,0.0653266,0.243194,0.243194
-0.869347,0.0753769,0.242849,0.242849
-0.869347,0.0854272,0.242454,0.242454
-0.869347,0.0954773,0.24201,0.24201
-0.869347,0.105528,0.241516,0.241516
-0.869347,0.115578,0.240974,0.240974
-0.869347,0.125628,0.240382,0.240382
-0.869347,0.135678,0.23974,0.23974
-0.869347,0.145729,0.239049,0.239049
-0.869347,0.155779,0.238309,0.238309
-0.869347,0.165829,0.23752,0.23752
-0.869347,0.175879,0.236681,0.236681
-0.869347,0.18593,0.235793,0.235793
-0.869347,0.19598,0.234856,0.234856
-0.869347,0.20603,0.233869,0.233869
-0.869347,0.21608,0.232833,0.232833
-0.869347,0.226131,0.231747,0.231747
-0.869347,0.236181,0.230612,0.230612
-0.869347,0.246231,0.229428,0.229428
-0.869347,0.256281,0.228195,0.228195
-0.869347,0.266332,0.226912,0.226912
-0.869347,0.276382,0.22558,0.22558
-0.869347,0.286432,0.224198,0.224198
-0.869347,0.296482,0.222767,0.222767
-0.869347,0.306533,0.221287,0.221287
-0.869347,0.316583,0.219758,0.219758
-0.869347,0.326633,0.218179,0.218179
-0.869347,0.336683,0.216551,0.216551
-0.869347,0.346734,0.214873,0.214873
-0.869347,0.356784,0.213146,0.213146
-0.869347,0.366834,0.21137,0.21137
-0.869347,0.376884,0.209544,0.209544
-0.869347,0.386935,0.20767,0.20767
-0.869347,0.396985,0.205745,0.205745
-0.869347,0.407035,0.203772,0.203772
-0.869347,0.417085,0.201749,0.201749
-0.869347,0.427136,0.199677,0.199677
-0.869347,0.437186,0.197555,0.197555
-0.869347,0.447236,0.195384,0.195384
-0.869347,0.457286,0.193164,0.193164
-0.869347,0.467337,0.190894,0.190894
-0.869347,0.477387,0.188575,0.188575
-0.869347,0.487437,0.186207,0.186207
-0.869347,0.497487,0.183789,0.183789
-0.869347,0.507538,0.181322,0.181322
-0.869347,0.517588,0.178806,0.178806
-0.869347,0.527638,0.17624,0.17624
-0.869347,0.537688,0.173625,0.173625
-0.869347,0.547739,0.170961,0.170961
-0.869347,0.557789,0.168247,0.168247
-0.869347,0.567839,0.165484,0.165484
-0.869347,0.577889,0.162672,0.162672
-0.869347,0.58794,0.15981,0.15981
-0.869347,0.59799,0.156899,0.156899
-0.869347,0.60804,0.153939,0.153939
-0.869347,0.61809,0.150929,0.150929
-0.869347,0.628141,0.14787,0.14787
-0.869347,0.638191,0.144762,0.144762
-0.869347,0.648241,0.141604,0.141604
-0.869347,0.658291,0.138397,0.138397
-0.869347,0.668342,0.135141,0.135141
-0.869347,0.678392,0.131835,0.131835
-0.869347,0.688442,0.12848,0.12848
-0.869347,0.698492,0.125075,0.125075
-0.869347,0.708543,0.121622,0.121622
-0.869347,0.718593,0.118119,0.118119
-0.869347,0.728643,0.114566,0.114566
-0.869347,0.738693,0.110964,0.110964
-0.869347,0.748744,0.107313,0.107313
-0.869347,0.758794,0.103613,0.103613
-0.869347,0.768844,0.099863,0.099863
-0.869347,0.778894,0.0960639,0.0960638
-0.869347,0.788945,0.0922154,0.0922154
-0.869347,0.798995,0.0883176,0.0883175
-0.869347,0.809045,0.0843704,0.0843704
-0.869347,0.819095,0.0803739,0.0803739
-0.869347,0.829146,0.0763281,0.0763281
-0.869347,0.839196,0.0722329,0.0722329
-0.869347,0.849246,0.0680884,0.0680884
-0.869347,0.859296,0.0638946,0.0638945
-0.869347,0.869347,0.0596513,0.0596513
-0.869347,0.879397,0.0553588,0.0553588
-0.869347,0.889447,0.051017,0.0510169
-0.869347,0.899498,0.0466257,0.0466257
-0.869347,0.909548,0.0421852,0.0421852
-0.869347,0.919598,0.0376953,0.0376953
-0.869347,0.929648,0.0331561,0.0331561
-0.869347,0.939698,0.0285675,0.0285675
-0.869347,0.949749,0.0239296,0.0239296
-0.869347,0.959799,0.0192424,0.0192424
-0.869347,0.969849,0.0145058,0.0145058
-0.869347,0.9799,0.00971985,0.00971986
-0.869347,0.98995,0.00488462,0.0048846
-0.859297,-0.98995,0.00523205,0.00523206
-0.859297,-0.9799,0.0104113,0.0104113
-0.859297,-0.969849,0.0155376,0.0155376
-0.859297,-0.959799,0.0206111,0.0206111
-0.859297,-0.949749,0.0256318,0.0256318
-0.859297,-0.939699,0.0305996,0.0305996
-0.859297,-0.929648,0.0355146,0.0355146
-0.859297,-0.919598,0.0403767,0.0403767
-0.859297,-0.909548,0.045186,0.045186
-0.859297,-0.899498,0.0499424,0.0499424
-0.859297,-0.889447,0.054646,0.0546459
-0.859297,-0.879397,0.0592967,0.0592967
-0.859297,-0.869347,0.0638945,0.0638945
-0.859297,-0.859297,0.0684395,0.0684396
-0.859297,-0.849246,0.0729317,0.0729317
-0.859297,-0.839196,0.0773711,0.077371
-0.859297,-0.829146,0.0817575,0.0817575
-0.859297,-0.819095,0.0860911,0.0860911
-0.859297,-0.809045,0.0903719,0.0903719
-0.859297,-0.798995,0.0945998,0.0945998
-0.859297,-0.788945,0.0987749,0.0987749
-0.859297,-0.778894,0.102897,0.102897
-0.859297,-0.768844,0.106967,0.106967
-0.859297,-0.758794,0.110983,0.110983
-0.859297,-0.748744,0.114947,0.114947
-0.859297,-0.738693,0.118858,0.118858
-0.859297,-0.728643,0.122716,0.122716
-0.859297,-0.718593,0.126521,0.126521
-0.859297,-0.708543,0.130273,0.130273
-0.859297,-0.698492,0.133972,0.133972
-0.859297,-0.688442,0.137619,0.137619
-0.859297,-0.678392,0.141213,0.141213
-0.859297,-0.668342,0.144754,0.144754
-0.859297,-0.658291,0.148242,0.148242
-0.859297,-0.648241,0.151677,0.151677
-0.859297,-0.638191,0.155059,0.155059
-0.859297,-0.628141,0.158389,0.158389
-0.859297,-0.61809,0.161665,0.161665
-0.859297,-0.60804,0.164889,0.164889
-0.859297,-0.59799,0.16806,0.16806
-0.859297,-0.58794,0.171178,0.171178
-0.859297,-0.577889,0.174243,0.174243
-0.859297,-0.567839,0.177256,0.177256
-0.859297,-0.557789,0.180215,0.180215
-0.859297,-0.547739,0.183122,0.183122
-0.859297,-0.537688,0.185976,0.185976
-0.859297,-0.527638,0.188777,0.188777
-0.859297,-0.517588,0.191525,0.191525
-0.859297,-0.507538,0.19422,0.19422
-0.859297,-0.497487,0.196863,0.196863
-0.859297,-0.487437,0.199452,0.199452
-0.859297,-0.477387,0.201989,0.201989
-0.859297,-0.467337,0.204473,0.204473
-0.859297,-0.457286,0.206904,0.206904
-0.859297,-0.447236,0.209282,0.209282
-0.859297,-0.437186,0.211608,0.211608
-0.859297,-0.427136,0.21388,0.21388
-0.859297,-0.417085,0.2161,0.2161
-0.859297,-0.407035,0.218267,0.218267
-0.859297,-0.396985,0.220381,0.220381
-0.859297,-0.386935,0.222442,0.222442
-0.859297,-0.376884,0.22445,0.22445
-0.859297,-0.366834,0.226405,0.226405
-0.859297,-0.356784,0.228308,0.228308
-0.859297,-0.346734,0.230158,0.230158
-0.859297,-0.336683,0.231955,0.231955
-0.859297,-0.326633,0.233699,0.233699
-0.859297,-0.316583,0.23539,0.23539
-0.859297,-0.306533,0.237028,0.237028
-0.859297,-0.296482,0.238614,0.238614
-0.859297,-0.286432,0.240146,0.240146
-0.859297,-0.276382,0.241626,0.241626
-0.859297,-0.266332,0.243053,0.243053
-0.859297,-0.256281,0.244427,0.244427
-0.859297,-0.246231,0.245748,0.245748
-0.859297,-0.236181,0.247017,0.247017
-0.859297,-0.226131,0.248232,0.248232
-0.859297,-0.21608,0.249395,0.249395
-0.859297,-0.20603,0.250505,0.250505
-0.859297,-0.19598,0.251562,0.251562
-0.859297,-0.18593,0.252566,0.252566
-0.859297,-0.175879,0.253517,0.253517
-0.859297,-0.165829,0.254415,0.254415
-0.859297,-0.155779,0.255261,0.255261
-0.859297,-0.145729,0.256054,0.256054
-0.859297,-0.135678,0.256794,0.256794
-0.859297,-0.125628,0.257481,0.257481
-0.859297,-0.115578,0.258115,0.258115
-0.859297,-0.105528,0.258696,0.258696
-0.859297,-0.0954774,0.259225,0.259225
-0.859297,-0.0854272,0.2597,0.2597
-0.859297,-0.0753769,0.260123,0.260123
-0.859297,-0.0653266,0.260493,0.260493
-0.859297,-0.0552764,0.26081,0.26081
-0.859297,-0.0452262,0.261074,0.261074
-0.859297,-0.0351759,0.261286,0.261286
-0.859297,-0.0251256,0.261444,0.261444
-0.859297,-0.0150754,0.26155,0.26155
-0.859297,-0.00502515,0.261603,0.261603
-0.859297,0.00502515,0.261603,0.261603
-0.859297,0.0150753,0.26155,0.26155
-0.859297,0.0251256,0.261444,0.261444
-0.859297,0.0351759,0.261286,0.261286
-0.859297,0.0452261,0.261074,0.261074
-0.859297,0.0552764,0.26081,0.26081
-0.859297,0.0653266,0.260493,0.260493
-0.859297,0.0753769,0.260123,0.260123
-0.859297,0.0854272,0.2597,0.2597
-0.859297,0.0954773,0.259225,0.259225
-0.859297,0.105528,0.258696,0.258696
-0.859297,0.115578,0.258115,0.258115
-0.859297,0.125628,0.257481,0.257481
-0.859297,0.135678,0.256794,0.256794
-0.859297,0.145729,0.256054,0.256054
-0.859297,0.155779,0.255261,0.255261
-0.859297,0.165829,0.254415,0.254415
-0.859297,0.175879,0.253517,0.253517
-0.859297,0.18593,0.252566,0.252566
-0.859297,0.19598,0.251562,0.251562
-0.859297,0.20603,0.250505,0.250505
-0.859297,0.21608,0.249395,0.249395
-0.859297,0.226131,0.248232,0.248232
-0.859297,0.236181,0.247017,0.247017
-0.859297,0.246231,0.245748,0.245748
-0.859297,0.256281,0.244427,0.244427
-0.859297,0.266332,0.243053,0.243053
-0.859297,0.276382,0.241626,0.241626
-0.859297,0.286432,0.240146,0.240146
-0.859297,0.296482,0.238614,0.238614
-0.859297,0.306533,0.237028,0.237028
-0.859297,0.316583,0.23539,0.23539
-0.859297,0.326633,0.233699,0.233699
-0.859297,0.336683,0.231955,0.231955
-0.859297,0.346734,0.230158,0.230158
-0.859297,0.356784,0.228308,0.228308
-0.859297,0.366834,0.226405,0.226405
-0.859297,0.376884,0.22445,0.22445
-0.859297,0.386935,0.222442,0.222442
-0.859297,0.396985,0.220381,0.220381
-0.859297,0.407035,0.218267,0.218267
-0.859297,0.417085,0.2161,0.2161
-0.859297,0.427136,0.21388,0.21388
-0.859297,0.437186,0.211608,0.211608
-0.859297,0.447236,0.209282,0.209282
-0.859297,0.457286,0.206904,0.206904
-0.859297,0.467337,0.204473,0.204473
-0.859297,0.477387,0.201989,0.201989
-0.859297,0.487437,0.199452,0.199452
-0.859297,0.497487,0.196863,0.196863
-0.859297,0.507538,0.19422,0.19422
-0.859297,0.517588,0.191525,0.191525
-0.859297,0.527638,0.188777,0.188777
-0.859297,0.537688,0.185976,0.185976
-0.859297,0.547739,0.183122,0.183122
-0.859297,0.557789,0.180215,0.180215
-0.859297,0.567839,0.177256,0.177256
-0.859297,0.577889,0.174243,0.174243
-0.859297,0.58794,0.171178,0.171178
-0.859297,0.59799,0.16806,0.16806
-0.859297,0.60804,0.164889,0.164889
-0.859297,0.61809,0.161665,0.161665
-0.859297,0.628141,0.158389,0.158389
-0.859297,0.638191,0.155059,0.155059
-0.859297,0.648241,0.151677,0.151677
-0.859297,0.658291,0.148242,0.148242
-0.859297,0.668342,0.144754,0.144754
-0.859297,0.678392,0.141213,0.141213
-0.859297,0.688442,0.137619,0.137619
-0.859297,0.698492,0.133972,0.133972
-0.859297,0.708543,0.130273,0.130273
-0.859297,0.718593,0.126521,0.126521
-0.859297,0.728643,0.122716,0.122716
-0.859297,0.738693,0.118858,0.118858
-0.859297,0.748744,0.114947,0.114947
-0.859297,0.758794,0.110983,0.110983
-0.859297,0.768844,0.106967,0.106967
-0.859297,0.778894,0.102897,0.102897
-0.859297,0.788945,0.0987749,0.0987749
-0.859297,0.798995,0.0945999,0.0945998
-0.859297,0.809045,0.0903719,0.0903719
-0.859297,0.819095,0.0860911,0.0860911
-0.859297,0.829146,0.0817575,0.0817575
-0.859297,0.839196,0.0773711,0.077371
-0.859297,0.849246,0.0729317,0.0729317
-0.859297,0.859296,0.0684396,0.0684396
-0.859297,0.869347,0.0638945,0.0638945
-0.859297,0.879397,0.0592967,0.0592967
-0.859297,0.889447,0.054646,0.0546459
-0.859297,0.899498,0.0499424,0.0499424
-0.859297,0.909548,0.045186,0.045186
-0.859297,0.919598,0.0403767,0.0403767
-0.859297,0.929648,0.0355146,0.0355146
-0.859297,0.939698,0.0305996,0.0305996
-0.859297,0.949749,0.0256318,0.0256318
-0.859297,0.959799,0.0206112,0.0206111
-0.859297,0.969849,0.0155376,0.0155376
-0.859297,0.9799,0.0104113,0.0104113
-0.859297,0.98995,0.00523208,0.00523206
-0.849246,-0.98995,0.00557547,0.00557548
-0.849246,-0.9799,0.0110946,0.0110946
-0.849246,-0.969849,0.0165575,0.0165575
-0.849246,-0.959799,0.021964,0.021964
-0.849246,-0.949749,0.0273142,0.0273142
-0.849246,-0.939699,0.0326081,0.0326081
-0.849246,-0.929648,0.0378457,0.0378457
-0.849246,-0.919598,0.0430269,0.0430269
-0.849246,-0.909548,0.0481518,0.0481518
-0.849246,-0.899498,0.0532204,0.0532204
-0.849246,-0.889447,0.0582327,0.0582327
-0.849246,-0.879397,0.0631887,0.0631887
-0.849246,-0.869347,0.0680884,0.0680884
-0.849246,-0.859297,0.0729317,0.0729317
-0.849246,-0.849246,0.0777187,0.0777187
-0.849246,-0.839196,0.0824495,0.0824495
-0.849246,-0.829146,0.0871238,0.0871238
-0.849246,-0.819095,0.0917419,0.0917419
-0.849246,-0.809045,0.0963037,0.0963037
-0.849246,-0.798995,0.100809,0.100809
-0.849246,-0.788945,0.105258,0.105258
-0.849246,-0.778894,0.109651,0.109651
-0.849246,-0.768844,0.113987,0.113987
-0.849246,-0.758794,0.118268,0.118268
-0.849246,-0.748744,0.122491,0.122492
-0.849246,-0.738693,0.126659,0.126659
-0.849246,-0.728643,0.13077,0.13077
-0.849246,-0.718593,0.134825,0.134825
-0.849246,-0.708543,0.138824,0.138824
-0.849246,-0.698492,0.142766,0.142766
-0.849246,-0.688442,0.146652,0.146652
-0.849246,-0.678392,0.150482,0.150482
-0.849246,-0.668342,0.154255,0.154255
-0.849246,-0.658291,0.157972,0.157972
-0.849246,-0.648241,0.161632,0.161632
-0.849246,-0.638191,0.165237,0.165237
-0.849246,-0.628141,0.168785,0.168785
-0.849246,-0.61809,0.172277,0.172277
-0.849246,-0.60804,0.175712,0.175712
-0.849246,-0.59799,0.179091,0.179091
-0.849246,-0.58794,0.182414,0.182414
-0.849246,-0.577889,0.18568,0.18568
-0.849246,-0.567839,0.18889,0.18889
-0.849246,-0.557789,0.192044,0.192044
-0.849246,-0.547739,0.195142,0.195142
-0.849246,-0.537688,0.198183,0.198183
-0.849246,-0.527638,0.201168,0.201168
-0.849246,-0.517588,0.204096,0.204096
-0.849246,-0.507538,0.206968,0.206968
-0.849246,-0.497487,0.209784,0.209784
-0.849246,-0.487437,0.212544,0.212544
-0.849246,-0.477387,0.215247,0.215247
-0.849246,-0.467337,0.217894,0.217894
-0.849246,-0.457286,0.220485,0.220485
-0.849246,-0.447236,0.223019,0.223019
-0.849246,-0.437186,0.225497,0.225497
-0.849246,-0.427136,0.227919,0.227919
-0.849246,-0.417085,0.230284,0.230284
-0.849246,-0.407035,0.232593,0.232593
-0.849246,-0.396985,0.234846,0.234846
-0.849246,-0.386935,0.237042,0.237042
-0.849246,-0.376884,0.239182,0.239182
-0.849246,-0.366834,0.241266,0.241266
-0.849246,-0.356784,0.243293,0.243293
-0.849246,-0.346734,0.245265,0.245265
-0.849246,-0.336683,0.247179,0.247179
-0.849246,-0.326633,0.249038,0.249038
-0.849246,-0.316583,0.25084,0.25084
-0.849246,-0.306533,0.252586,0.252586
-0.849246,-0.296482,0.254275,0.254275
-0.849246,-0.286432,0.255909,0.255909
-0.849246,-0.276382,0.257486,0.257486
-0.849246,-0.266332,0.259006,0.259006
-0.849246,-0.256281,0.26047,0.26047
-0.849246,-0.246231,0.261878,0.261878
-0.849246,-0.236181,0.26323,0.26323
-0.849246,-0.226131,0.264525,0.264525
-0.849246,-0.21608,0.265764,0.265764
-0.849246,-0.20603,0.266947,0.266947
-0.849246,-0.19598,0.268073,0.268073
-0.849246,-0.18593,0.269143,0.269143
-0.849246,-0.175879,0.270157,0.270157
-0.849246,-0.165829,0.271115,0.271115
-0.849246,-0.155779,0.272016,0.272016
-0.849246,-0.145729,0.27286,0.27286
-0.849246,-0.135678,0.273649,0.273649
-0.849246,-0.125628,0.274381,0.274381
-0.849246,-0.115578,0.275057,0.275057
-0.849246,-0.105528,0.275676,0.275676
-0.849246,-0.0954774,0.276239,0.276239
-0.849246,-0.0854272,0.276746,0.276746
-0.849246,-0.0753769,0.277197,0.277197
-0.849246,-0.0653266,0.277591,0.277591
-0.849246,-0.0552764,0.277929,0.277929
-0.849246,-0.0452262,0.278211,0.278211
-0.849246,-0.0351759,0.278436,0.278436
-0.849246,-0.0251256,0.278605,0.278605
-0.849246,-0.0150754,0.278717,0.278717
